data_idx	sorted_idx	orig_pred	new_pred	contrast_pred	orig_contrast_prob_pred	new_contrast_prob_pred	orig_input	edited_input	orig_editable_seg	edited_editable_seg	minimality	num_edit_rounds	mask_frac	duration	error
1	4	entailment	neutral	neutral	0.012333841063082218	0.43222597	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides back into the pool.'}	The child slides into the pool. 	The child slides back into the pool.	0.14285714285714285	1	0.275	0.96055006980896	False
1	5	entailment	neutral	neutral	0.012333841063082218	0.98141104	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the crowded pool.'}	The child slides into the pool. 	The child slides into the crowded pool.	0.14285714285714285	1	0.1375	0.96055006980896	False
1	6	entailment	neutral	neutral	0.012333841063082218	0.94646484	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the indoor pool.'}	The child slides into the pool. 	The child slides into the indoor pool.	0.14285714285714285	1	0.1375	0.96055006980896	False
1	7	entailment	neutral	neutral	0.012333841063082218	0.9937629	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the family pool.'}	The child slides into the pool. 	The child slides into the family pool.	0.14285714285714285	1	0.06875	0.96055006980896	False
1	8	entailment	neutral	neutral	0.012333841063082218	0.9947385	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the school pool.'}	The child slides into the pool. 	The child slides into the school pool.	0.14285714285714285	1	0.034375	0.96055006980896	False
1	9	entailment	neutral	neutral	0.012333841063082218	0.97780836	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the large pool.'}	The child slides into the pool. 	The child slides into the large pool.	0.14285714285714285	1	0.034375	0.96055006980896	False
1	10	entailment	neutral	neutral	0.012333841063082218	0.93893725	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the local pool.'}	The child slides into the pool. 	The child slides into the local pool.	0.14285714285714285	1	0.034375	0.96055006980896	False
1	11	entailment	neutral	neutral	0.012333841063082218	0.9967775	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the family swimming pool.'}	The child slides into the pool. 	The child slides into the family swimming pool.	0.2857142857142857	1	0.1375	0.96055006980896	False
1	12	entailment	neutral	neutral	0.012333841063082218	0.9852359	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the backyard swimming pool.'}	The child slides into the pool. 	The child slides into the backyard swimming pool.	0.2857142857142857	1	0.1375	0.96055006980896	False
1	13	entailment	neutral	neutral	0.012333841063082218	0.9828693	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the heated indoor pool.'}	The child slides into the pool. 	The child slides into the heated indoor pool.	0.2857142857142857	1	0.1375	0.96055006980896	False
1	14	entailment	neutral	neutral	0.012333841063082218	0.97311395	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the local swimming pool.'}	The child slides into the pool. 	The child slides into the local swimming pool.	0.2857142857142857	1	0.1375	0.96055006980896	False
1	15	entailment	neutral	neutral	0.012333841063082218	0.99550915	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	"{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': ""The child slides into the family's pool.""}"	The child slides into the pool. 	The child slides into the family's pool.	0.2857142857142857	1	0.06875	0.96055006980896	False
1	16	entailment	neutral	neutral	0.012333841063082218	0.98582387	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the large swimming pool.'}	The child slides into the pool. 	The child slides into the large swimming pool.	0.2857142857142857	1	0.06875	0.96055006980896	False
1	17	entailment	neutral	neutral	0.012333841063082218	0.9854154	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a large pool.'}	The child slides into the pool. 	The child slides into a large pool.	0.2857142857142857	1	0.06875	0.96055006980896	False
1	18	entailment	neutral	neutral	0.012333841063082218	0.9852359	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the backyard swimming pool.'}	The child slides into the pool. 	The child slides into the backyard swimming pool.	0.2857142857142857	1	0.06875	0.96055006980896	False
1	19	entailment	neutral	neutral	0.012333841063082218	0.98582387	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the large swimming pool.'}	The child slides into the pool. 	The child slides into the large swimming pool.	0.2857142857142857	1	0.034375	0.96055006980896	False
1	20	entailment	neutral	neutral	0.012333841063082218	0.98023325	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a large hot pool.'}	The child slides into the pool. 	The child slides into a large hot pool.	0.42857142857142855	1	0.1375	0.96055006980896	False
1	21	entailment	neutral	neutral	0.012333841063082218	0.9787732	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a clean swimming pool.'}	The child slides into the pool. 	The child slides into a clean swimming pool.	0.42857142857142855	1	0.1375	0.96055006980896	False
1	22	entailment	neutral	neutral	0.012333841063082218	0.98923033	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a deep swimming pool.'}	The child slides into the pool. 	The child slides into a deep swimming pool.	0.42857142857142855	1	0.06875	0.96055006980896	False
1	23	entailment	neutral	neutral	0.012333841063082218	0.9787732	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a clean swimming pool.'}	The child slides into the pool. 	The child slides into a clean swimming pool.	0.42857142857142855	1	0.06875	0.96055006980896	False
1	24	entailment	neutral	neutral	0.012333841063082218	0.99556124	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the large indoor swimming pool.'}	The child slides into the pool. 	The child slides into the large indoor swimming pool.	0.42857142857142855	1	0.034375	0.96055006980896	False
1	25	entailment	neutral	neutral	0.012333841063082218	0.9903296	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a large swimming pool.'}	The child slides into the pool. 	The child slides into a large swimming pool.	0.42857142857142855	1	0.034375	0.96055006980896	False
1	26	entailment	neutral	neutral	0.012333841063082218	0.9787732	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into a clean swimming pool.'}	The child slides into the pool. 	The child slides into a clean swimming pool.	0.42857142857142855	1	0.034375	0.96055006980896	False
1	27	entailment	neutral	neutral	0.012333841063082218	0.9859249	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool.'}	{'sentence1': 'A kid slides down a yellow slide into a swimming pool.', 'sentence2': 'The child slides into the pool at the indoor pool.'}	The child slides into the pool. 	The child slides into the pool at the indoor pool.	0.5714285714285714	1	0.275	0.96055006980896	False
2	0	entailment	neutral	neutral	0.037645503878593445	0.9880924	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her iPhone'}	She has a conversation on her phone outdoors 	She has a conversation  on her iPhone	0.25	1	0.275	1.2603137493133545	False
2	1	entailment	neutral	neutral	0.037645503878593445	0.8391232	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her gps'}	She has a conversation on her phone outdoors 	She has a conversation  on her gps	0.25	1	0.275	1.2603137493133545	False
2	2	entailment	neutral	neutral	0.037645503878593445	0.9977825	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone during recess'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone during recess	0.25	1	0.1375	1.2603137493133545	False
2	3	entailment	neutral	neutral	0.037645503878593445	0.9646611	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone at sunset'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone at sunset	0.25	1	0.1375	1.2603137493133545	False
2	4	entailment	neutral	neutral	0.037645503878593445	0.8992372	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone while lounging'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone while lounging	0.25	1	0.1375	1.2603137493133545	False
2	5	entailment	neutral	neutral	0.037645503878593445	0.62215924	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone and listen'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone and listen	0.25	1	0.1375	1.2603137493133545	False
2	6	entailment	neutral	neutral	0.037645503878593445	0.99697304	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone and smiles'}	She has a conversation on her phone outdoors 	She has a conversation on her phone and smiles	0.25	1	0.06875	1.2603137493133545	False
2	7	entailment	neutral	neutral	0.037645503878593445	0.9956813	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone and text'}	She has a conversation on her phone outdoors 	She has a conversation on her phone and text	0.25	1	0.06875	1.2603137493133545	False
2	8	entailment	neutral	neutral	0.037645503878593445	0.9646611	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone at sunset'}	She has a conversation on her phone outdoors 	She has a conversation on her phone at sunset	0.25	1	0.06875	1.2603137493133545	False
2	9	entailment	neutral	neutral	0.037645503878593445	0.8992372	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone while lounging'}	She has a conversation on her phone outdoors 	She has a conversation on her phone while lounging	0.25	1	0.06875	1.2603137493133545	False
2	10	entailment	neutral	neutral	0.037645503878593445	0.76190364	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone while waiting'}	She has a conversation on her phone outdoors 	She has a conversation on her phone while waiting	0.25	1	0.06875	1.2603137493133545	False
2	11	entailment	neutral	neutral	0.037645503878593445	0.9521064	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone at nighttime'}	She has a conversation on her phone outdoors 	She has a conversation on her phone at nighttime	0.25	1	0.034375	1.2603137493133545	False
2	12	entailment	neutral	neutral	0.037645503878593445	0.5547122	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone while resting'}	She has a conversation on her phone outdoors 	She has a conversation on her phone while resting	0.25	1	0.034375	1.2603137493133545	False
2	13	entailment	neutral	neutral	0.037645503878593445	0.9972963	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her cellphone during recess'}	She has a conversation on her phone outdoors 	She has a conversation  on her cellphone during recess	0.375	1	0.275	1.2603137493133545	False
2	14	entailment	neutral	neutral	0.037645503878593445	0.9960174	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  with her sister'}	She has a conversation on her phone outdoors 	She has a conversation  with her sister	0.375	1	0.275	1.2603137493133545	False
2	15	entailment	neutral	neutral	0.037645503878593445	0.9850957	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  with her coworker'}	She has a conversation on her phone outdoors 	She has a conversation  with her coworker	0.375	1	0.275	1.2603137493133545	False
2	16	entailment	neutral	neutral	0.037645503878593445	0.9604818	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  with her santa'}	She has a conversation on her phone outdoors 	She has a conversation  with her santa	0.375	1	0.275	1.2603137493133545	False
2	17	entailment	neutral	neutral	0.037645503878593445	0.9239914	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  with her friend.dreams'}	She has a conversation on her phone outdoors 	She has a conversation  with her friend.dreams	0.375	1	0.275	1.2603137493133545	False
2	18	entailment	neutral	neutral	0.037645503878593445	0.997463	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone with her boyfriend'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone with her boyfriend	0.375	1	0.1375	1.2603137493133545	False
2	19	entailment	neutral	neutral	0.037645503878593445	0.81800646	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone in the park'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone in the park	0.375	1	0.1375	1.2603137493133545	False
2	20	entailment	neutral	neutral	0.037645503878593445	0.99670666	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone with her husband'}	She has a conversation on her phone outdoors 	She has a conversation on her phone with her husband	0.375	1	0.06875	1.2603137493133545	False
2	21	entailment	neutral	neutral	0.037645503878593445	0.9927093	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone with her coworker'}	She has a conversation on her phone outdoors 	She has a conversation on her phone with her coworker	0.375	1	0.034375	1.2603137493133545	False
2	22	entailment	neutral	neutral	0.037645503878593445	0.995918	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  on her phone while reading her newspaper'}	She has a conversation on her phone outdoors 	She has a conversation  on her phone while reading her newspaper	0.5	1	0.275	1.2603137493133545	False
2	23	entailment	neutral	neutral	0.037645503878593445	0.99041885	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone while sipping hot tea'}	She has a conversation on her phone outdoors 	She has a conversation on her phone while sipping hot tea	0.5	1	0.06875	1.2603137493133545	False
2	24	entailment	neutral	neutral	0.037645503878593445	0.99687	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation  with her son on her cell phone'}	She has a conversation on her phone outdoors 	She has a conversation  with her son on her cell phone	0.625	1	0.275	1.2603137493133545	False
2	25	entailment	neutral	neutral	0.037645503878593445	0.7376562	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone while relaxing in the sun'}	She has a conversation on her phone outdoors 	She has a conversation on her phone while relaxing in the sun	0.625	1	0.06875	1.2603137493133545	False
2	26	entailment	neutral	neutral	0.037645503878593445	0.9878974	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone and sees the railings closed'}	She has a conversation on her phone outdoors 	She has a conversation on her phone and sees the railings closed	0.625	1	0.034375	1.2603137493133545	False
2	27	entailment	neutral	neutral	0.037645503878593445	0.5584258	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone outdoors'}	{'sentence1': 'A woman talks on a cellphone while sitting in front of blue railings that are in front of the ocean.', 'sentence2': 'She has a conversation on her phone while sitting in the shadows'}	She has a conversation on her phone outdoors 	She has a conversation on her phone while sitting in the shadows	0.625	1	0.034375	1.2603137493133545	False
3	0	entailment	neutral	neutral	0.028459347784519196	0.9899738	{'sentence1': 'A lady, dressed in a costume, is posing with an axe in the middle of the woods.', 'sentence2': 'A lady with an axe is posing in the middle of the woods.'}	{'sentence1': 'A lady, dressed in a costume, is posing with an axe in the middle of the woods.', 'sentence2': 'A lady with an axe  is posing happily in the middle of the woods.'}	A lady with an axe is posing in the middle of the woods. 	A lady with an axe  is posing happily in the middle of the woods.	0.07142857142857142	1	0.06875	1.2657737731933594	False
3	1	entailment	neutral	neutral	0.028459347784519196	0.8978922	{'sentence1': 'A lady, dressed in a costume, is posing with an axe in the middle of the woods.', 'sentence2': 'A lady with an axe is posing in the middle of the woods.'}	{'sentence1': 'A lady, dressed in a costume, is posing with an axe in the middle of the woods.', 'sentence2': 'A lady with an axe  is posing alone in the middle of the woods.'}	A lady with an axe is posing in the middle of the woods. 	A lady with an axe  is posing alone in the middle of the woods.	0.07142857142857142	1	0.06875	1.2657737731933594	False
3	2	entailment	neutral	neutral	0.028459347784519196	0.79689294	{'sentence1': 'A lady, dressed in a costume, is posing with an axe in the middle of the woods.', 'sentence2': 'A lady with an axe is posing in the middle of the woods.'}	{'sentence1': 'A lady, dressed in a costume, is posing with an axe in the middle of the woods.', 'sentence2': 'A lady with an  axe is posing with someone in the middle of the woods.'}	A lady with an axe is posing in the middle of the woods. 	A lady with an  axe is posing with someone in the middle of the woods.	0.14285714285714285	1	0.275	1.2657737731933594	False
