data_idx	sorted_idx	orig_pred	new_pred	contrast_pred	orig_contrast_prob_pred	new_contrast_prob_pred	orig_input	edited_input	orig_editable_seg	edited_editable_seg	minimality	num_edit_rounds	mask_frac	duration	error
5	3	entailment	neutral	neutral	0.08940587937831879	0.9823836	{'sentence1': 'Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right.', 'sentence2': 'Runners see a dragon costumed person'}	{'sentence1': 'Runners in  white athletic garb,  watched by as  someone in a spotted-dangerous costume, run to the right.', 'sentence2': 'Runners see a dragon costumed person'}	Runners in various athletic garb, as well as one individual in a spotted-green dragon costume, run to the right. 	Runners in  white athletic garb,  watched by as  someone in a spotted-dangerous costume, run to the right.	0.2916666666666667	1	0.275	1.226743459701538	False
6	0	entailment	neutral	neutral	0.016758156940340996	0.65431863	{'sentence1': 'Rider in ceremonial garb rides white Arabian horse, also wearing ceremonial blankets and tassels.', 'sentence2': 'The rider and horse are covered in gear.'}	{'sentence1': '  A  mighty bull rides with  a horse rider ins  aris and aprons.', 'sentence2': 'The rider and horse are covered in gear.'}	Rider in ceremonial garb rides white Arabian horse, also wearing ceremonial blankets and tassels. 	  A  mighty bull rides with  a horse rider ins  aris and aprons.	0.75	3	0.446875	7.418390274047852	False
6	1	entailment	neutral	neutral	0.016758156940340996	0.5164569	{'sentence1': 'Rider in ceremonial garb rides white Arabian horse, also wearing ceremonial blankets and tassels.', 'sentence2': 'The rider and horse are covered in gear.'}	{'sentence1': '  A  mighty battle between  a horse and rider in aprons.', 'sentence2': 'The rider and horse are covered in gear.'}	Rider in ceremonial garb rides white Arabian horse, also wearing ceremonial blankets and tassels. 	  A  mighty battle between  a horse and rider in aprons.	0.875	3	0.48125000000000007	7.418390274047852	False
7	0	entailment	neutral	neutral	0.014772478491067886	0.5281247	"{'sentence1': 'Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.', 'sentence2': 'The women are wearing clothes'}"	"{'sentence1': ' Two women, saying  ""single kisse"" on the back, are looking at each other in front of  a crowd.', 'sentence2': 'The women are wearing clothes'}"	"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd. "	" Two women, saying  ""single kisse"" on the back, are looking at each other in front of  a crowd."	0.2	1	0.41250000000000003	1.5197973251342773	False
7	1	entailment	neutral	neutral	0.014772478491067886	0.50319564	"{'sentence1': 'Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd.', 'sentence2': 'The women are wearing clothes'}"	"{'sentence1': ' Two women, saying  ""love"" on the back, are looking at each other in front of  a crowd and smiling.', 'sentence2': 'The women are wearing clothes'}"	"Two uniformed women, wearing jackets saying ""Politie"" on the back, are looking at each other in front of a crowd. "	" Two women, saying  ""love"" on the back, are looking at each other in front of  a crowd and smiling."	0.24	1	0.41250000000000003	1.5197973251342773	False
8	0	entailment	neutral	neutral	0.006564182695001364	0.73438627	{'sentence1': 'A young man standing outside a laundromat.', 'sentence2': 'A man is standing.'}	{'sentence1': 'A  person is standing outside a laundromat.', 'sentence2': 'A man is standing.'}	A young man standing outside a laundromat. 	A  person is standing outside a laundromat.	0.25	1	0.20625000000000002	0.6530258655548096	False
8	1	entailment	neutral	neutral	0.006564182695001364	0.627438	{'sentence1': 'A young man standing outside a laundromat.', 'sentence2': 'A man is standing.'}	{'sentence1': 'A  customer is standing outside a laundromat.', 'sentence2': 'A man is standing.'}	A young man standing outside a laundromat. 	A  customer is standing outside a laundromat.	0.25	1	0.20625000000000002	0.6530258655548096	False
8	2	entailment	neutral	neutral	0.006564182695001364	0.7289869	{'sentence1': 'A young man standing outside a laundromat.', 'sentence2': 'A man is standing.'}	{'sentence1': 'A  person is standing outside the laundromat.', 'sentence2': 'A man is standing.'}	A young man standing outside a laundromat. 	A  person is standing outside the laundromat.	0.375	1	0.171875	0.6530258655548096	False
8	3	entailment	neutral	neutral	0.006564182695001364	0.717009	{'sentence1': 'A young man standing outside a laundromat.', 'sentence2': 'A man is standing.'}	{'sentence1': 'A  person is standing outside of laundromat.', 'sentence2': 'A man is standing.'}	A young man standing outside a laundromat. 	A  person is standing outside of laundromat.	0.375	1	0.171875	0.6530258655548096	False
8	4	entailment	neutral	neutral	0.006564182695001364	0.90244055	{'sentence1': 'A young man standing outside a laundromat.', 'sentence2': 'A man is standing.'}	{'sentence1': ' Someone is standing outside of the laundromat.', 'sentence2': 'A man is standing.'}	A young man standing outside a laundromat. 	 Someone is standing outside of the laundromat.	0.625	1	0.275	0.6530258655548096	False
9	0	entailment	neutral	neutral	0.025503499433398247	0.91953695	{'sentence1': 'Two people bicycle on a path separated by small mountains.', 'sentence2': 'Two people are riding on bikes outside.'}	{'sentence1': '  Two people riding by mountain in the mountains.', 'sentence2': 'Two people are riding on bikes outside.'}	Two people bicycle on a path separated by small mountains. 	  Two people riding by mountain in the mountains.	0.6363636363636364	2	0.41250000000000003	1.687185525894165	False
9	1	entailment	neutral	neutral	0.025503499433398247	0.88227093	{'sentence1': 'Two people bicycle on a path separated by small mountains.', 'sentence2': 'Two people are riding on bikes outside.'}	{'sentence1': '  Two people riding by mountain in mountains.', 'sentence2': 'Two people are riding on bikes outside.'}	Two people bicycle on a path separated by small mountains. 	  Two people riding by mountain in mountains.	0.6363636363636364	2	0.41250000000000003	1.687185525894165	False
10	0	entailment		neutral	0.025503499433398247		{'sentence1': 'Two people bicycle on a path separated by small mountains.', 'sentence2': 'Two people are riding on bikes outside.'}		Two people bicycle on a path separated by small mountains. 					0.2514762878417969	True
11	0	entailment	neutral	neutral	0.01591017097234726	0.6513923	{'sentence1': 'A young boy hanging on a pole smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	{'sentence1': 'A young  child is hanging on  rope and smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	A young boy hanging on a pole smiling at the camera. 	A young  child is hanging on  rope and smiling at the camera.	0.3333333333333333	1	0.275	0.8608832359313965	False
11	1	entailment	neutral	neutral	0.01591017097234726	0.63118017	{'sentence1': 'A young boy hanging on a pole smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	{'sentence1': 'A young  child is hanging on , smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	A young boy hanging on a pole smiling at the camera. 	A young  child is hanging on , smiling at the camera.	0.3333333333333333	1	0.275	0.8608832359313965	False
11	2	entailment	neutral	neutral	0.01591017097234726	0.6238267	{'sentence1': 'A young boy hanging on a pole smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	{'sentence1': 'A young  child is hanging on  and smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	A young boy hanging on a pole smiling at the camera. 	A young  child is hanging on  and smiling at the camera.	0.3333333333333333	1	0.275	0.8608832359313965	False
11	3	entailment	neutral	neutral	0.01591017097234726	0.6082359	{'sentence1': 'A young boy hanging on a pole smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	{'sentence1': 'A young  person is hanging on strings and smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	A young boy hanging on a pole smiling at the camera. 	A young  person is hanging on strings and smiling at the camera.	0.3333333333333333	1	0.20625000000000002	0.8608832359313965	False
11	4	entailment	neutral	neutral	0.01591017097234726	0.6042125	{'sentence1': 'A young boy hanging on a pole smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	{'sentence1': 'A young  child is hanging on ropes and smiling at the camera.', 'sentence2': 'The young boy is smiling.'}	A young boy hanging on a pole smiling at the camera. 	A young  child is hanging on ropes and smiling at the camera.	0.3333333333333333	1	0.171875	0.8608832359313965	False
12	0	entailment	neutral	neutral	0.013151443563401699	0.99788505	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  his couch beside  a desk, with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  his couch beside  a desk, with  something in his hand.	0.29411764705882354	1	0.41250000000000003	1.3919782638549805	False
12	1	entailment	neutral	neutral	0.013151443563401699	0.98443514	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  a bench beside  his computer, with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  a bench beside  his computer, with  something in his hand.	0.35294117647058826	1	0.41250000000000003	1.3919782638549805	False
12	2	entailment	neutral	neutral	0.013151443563401699	0.9972253	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  bench beside  the ocean, with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  bench beside  the ocean, with  something in his hand.	0.4117647058823529	1	0.41250000000000003	1.3919782638549805	False
12	3	entailment	neutral	neutral	0.013151443563401699	0.99644744	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  steps beside  water with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  steps beside  water with  something in his hand.	0.4117647058823529	1	0.41250000000000003	1.3919782638549805	False
12	4	entailment	neutral	neutral	0.013151443563401699	0.9960115	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  his bicycle beside  cars with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  his bicycle beside  cars with  something in his hand.	0.4117647058823529	1	0.41250000000000003	1.3919782638549805	False
12	5	entailment	neutral	neutral	0.013151443563401699	0.98626524	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  his beside  his computer, with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  his beside  his computer, with  something in his hand.	0.4117647058823529	1	0.41250000000000003	1.3919782638549805	False
12	6	entailment	neutral	neutral	0.013151443563401699	0.9968394	{'sentence1': 'A man sits on a couch beside a colorful cushion with a pencil in his hand.', 'sentence2': 'The man is holding a pencil.'}	{'sentence1': 'A  man sits on  an electric bench beside  him with  something in his hand.', 'sentence2': 'The man is holding a pencil.'}	A man sits on a couch beside a colorful cushion with a pencil in his hand. 	A  man sits on  an electric bench beside  him with  something in his hand.	0.47058823529411764	1	0.41250000000000003	1.3919782638549805	False
13	0	entailment	neutral	neutral	0.004656009841710329	0.5119916	{'sentence1': 'Three men in yellow green safety vests sit on a bench yawning, smoking and having a break.', 'sentence2': 'There are people seated.'}	{'sentence1': ' Two men  wearing blue vests on   a pier  at sunset.', 'sentence2': 'There are people seated.'}	Three men in yellow green safety vests sit on a bench yawning, smoking and having a break. 	 Two men  wearing blue vests on   a pier  at sunset.	0.7368421052631579	2	0.48125000000000007	4.375417470932007	False
14	0	entailment	neutral	neutral	0.060750968754291534	0.47272903	{'sentence1': 'A man in gray on a rocky cliff, overlooking the mountains.', 'sentence2': 'A man can see mountains from where he stands.'}	{'sentence1': '   Someone is  dressed   as   a   geisha and overlooking the mountains.', 'sentence2': 'A man can see mountains from where he stands.'}	A man in gray on a rocky cliff, overlooking the mountains. 	   Someone is  dressed   as   a   geisha and overlooking the mountains.	0.6153846153846154	3	0.48125000000000007	8.124043703079224	False
15	0	entailment		neutral	0.036951106041669846		{'sentence1': 'A hockey player in blue and red guarding the goal.', 'sentence2': 'a person playing a sport'}		A hockey player in blue and red guarding the goal. 					7.6845903396606445	False
16	0	entailment	neutral	neutral	0.045985329896211624	0.82371175	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People in   a  twister sign   that reads 'Get Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People in   a  twister sign   that reads 'Get Here'.	0.47368421052631576	2	0.48125000000000007	5.161700248718262	False
16	1	entailment	neutral	neutral	0.045985329896211624	0.58989155	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People are   gathered behind a  teetered sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People are   gathered behind a  teetered sign   that reads ' Available Here'.	0.47368421052631576	2	0.446875	5.161700248718262	False
16	2	entailment	neutral	neutral	0.045985329896211624	0.5678462	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People   squin  t behind a sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People   squin  t behind a sign   that reads ' Available Here'.	0.47368421052631576	2	0.446875	5.161700248718262	False
16	3	entailment	neutral	neutral	0.045985329896211624	0.5608791	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People behind   a  tan sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People behind   a  tan sign   that reads ' Available Here'.	0.47368421052631576	2	0.446875	5.161700248718262	False
16	4	entailment	neutral	neutral	0.045985329896211624	0.9011394	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People in   we  tsuits hold up sign   that reads 'From Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People in   we  tsuits hold up sign   that reads 'From Here'.	0.5263157894736842	2	0.48125000000000007	5.161700248718262	False
16	5	entailment	neutral	neutral	0.045985329896211624	0.6406154	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People  squa  t a sign   that reads 'Bobbys Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People  squa  t a sign   that reads 'Bobbys Here'.	0.5263157894736842	2	0.48125000000000007	5.161700248718262	False
16	6	entailment	neutral	neutral	0.045985329896211624	0.8947347	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  Three people hold   a  tiger sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  Three people hold   a  tiger sign   that reads ' Available Here'.	0.5263157894736842	2	0.446875	5.161700248718262	False
16	7	entailment	neutral	neutral	0.045985329896211624	0.8497988	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People   holding an  tv sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People   holding an  tv sign   that reads ' Available Here'.	0.5263157894736842	2	0.446875	5.161700248718262	False
16	8	entailment	neutral	neutral	0.045985329896211624	0.6429215	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People   don'  t see the sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People   don'  t see the sign   that reads ' Available Here'.	0.5263157894736842	2	0.446875	5.161700248718262	False
16	9	entailment	neutral	neutral	0.045985329896211624	0.8796628	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  Some people   holding a  t - sign   that reads ' Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  Some people   holding a  t - sign   that reads ' Here'.	0.5789473684210527	2	0.48125000000000007	5.161700248718262	False
16	10	entailment	neutral	neutral	0.045985329896211624	0.7862375	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  There is   a  tamed sign   that reads ' Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  There is   a  tamed sign   that reads ' Here'.	0.5789473684210527	2	0.48125000000000007	5.161700248718262	False
16	11	entailment	neutral	neutral	0.045985329896211624	0.7389765	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  People   can'  t find the sign   that reads ' Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  People   can'  t find the sign   that reads ' Here'.	0.5789473684210527	2	0.48125000000000007	5.161700248718262	False
16	12	entailment	neutral	neutral	0.045985329896211624	0.7070645	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  Three men standing under   a  tan sign   that reads ' Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  Three men standing under   a  tan sign   that reads ' Here'.	0.5789473684210527	2	0.48125000000000007	5.161700248718262	False
16	13	entailment	neutral	neutral	0.045985329896211624	0.58107525	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  Two women standing by   a  tan sign   that reads ' Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  Two women standing by   a  tan sign   that reads ' Here'.	0.5789473684210527	2	0.48125000000000007	5.161700248718262	False
16	14	entailment	neutral	neutral	0.045985329896211624	0.9026469	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  Several people   don'  t want to miss the sign   that reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  Several people   don'  t want to miss the sign   that reads ' Available Here'.	0.5789473684210527	2	0.446875	5.161700248718262	False
16	15	entailment	neutral	neutral	0.045985329896211624	0.8773493	"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"	"{'sentence1': ""  Two people hold up   a  tattered sign   which reads ' Available Here'."", 'sentence2': 'The people are standing outside.'}"	People standing in front of a gray building with a sign that reads' Tickets Available Here'. 	  Two people hold up   a  tattered sign   which reads ' Available Here'.	0.5789473684210527	2	0.446875	5.161700248718262	False
17	0	entailment		neutral	0.045985329896211624		"{'sentence1': ""People standing in front of a gray building with a sign that reads' Tickets Available Here'."", 'sentence2': 'The people are standing outside.'}"		People standing in front of a gray building with a sign that reads' Tickets Available Here'. 					0.706871509552002	True
18	0	neutral	entailment	entailment	0.08560187369585037	0.5769369	{'sentence1': 'A Skier ski-jumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	{'sentence1': 'A Skier ski isjumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	A Skier ski-jumping while two other skiers watch his act. 	A Skier ski isjumping while two other skiers watch his act.	0.15384615384615385	1	0.034375	0.6043717861175537	False
18	1	neutral	entailment	entailment	0.08560187369585037	0.54659265	{'sentence1': 'A Skier ski-jumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	{'sentence1': 'A Skier ski sjumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	A Skier ski-jumping while two other skiers watch his act. 	A Skier ski sjumping while two other skiers watch his act.	0.15384615384615385	1	0.034375	0.6043717861175537	False
18	2	neutral	entailment	entailment	0.08560187369585037	0.71309423	{'sentence1': 'A Skier ski-jumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	{'sentence1': ' A ski jumper isjumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	A Skier ski-jumping while two other skiers watch his act. 	 A ski jumper isjumping while two other skiers watch his act.	0.23076923076923078	1	0.275	0.6043717861175537	False
18	3	neutral	entailment	entailment	0.08560187369585037	0.71657026	{'sentence1': 'A Skier ski-jumping while two other skiers watch his act.', 'sentence2': 'A skier preparing a trick'}	{'sentence1': ' A ski lifter isjumping while two other skiers watch the act.', 'sentence2': 'A skier preparing a trick'}	A Skier ski-jumping while two other skiers watch his act. 	 A ski lifter isjumping while two other skiers watch the act.	0.3076923076923077	1	0.275	0.6043717861175537	False
